,abs_delta_arousal,abs_delta_arousal,abs_delta_arousal,abs_delta_valence,abs_delta_valence,abs_delta_valence,delta_affect_shift_mag,delta_affect_shift_mag,delta_affect_shift_mag,delta_arousal,delta_arousal,delta_arousal,delta_valence,delta_valence,delta_valence
perturbation,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap
original_post_id,,,,,,,,,,,,,,,
10ay6cr,0.03930363849102436,0.016862529938139748,0.04954936232960572,0.08246557532924825,0.011543002040328876,0.01114159037045459,0.09135287139995683,0.02043491649157627,0.0507865567178319,0.03930363849102436,0.016862529938139748,-0.04954936232960572,0.08246557532924825,-0.011543002040328876,-0.01114159037045459
10az8j5,0.026900804411397417,0.07973524485391659,0.0102257858732413,0.14428312365018936,0.18233539789949926,0.2509086857796712,0.14676945543346576,0.19900730287877064,0.2511169753250607,-0.026900804411397417,-0.07973524485391659,0.0102257858732413,-0.14428312365018936,-0.18233539789949926,-0.2509086857796712
10b09by,0.07971549675275735,0.015115331903363227,0.0012068470829289524,0.0016463883574551197,0.06600319522232478,0.008895274127308284,0.07973249661939874,0.06771185301042312,0.00897676900012105,0.07971549675275735,-0.015115331903363227,-0.0012068470829289524,-0.0016463883574551197,-0.06600319522232478,-0.008895274127308284
10b14ri,0.10337051842978884,0.09750353359068908,0.08471196597185182,0.049975043819643794,0.036675857649481,0.06243221334314697,0.11481711146522817,0.10417320959342488,0.10523259210786552,-0.10337051842978884,-0.09750353359068908,-0.08471196597185182,-0.049975043819643794,-0.036675857649481,0.06243221334314697
10b22g8,0.07145139356723895,0.023778568157957203,0.12681622444471063,0.028137530810733224,0.0449753582849759,0.06639981386112837,0.07679207174458466,0.05087438605530849,0.14314779098261948,0.07145139356723895,-0.023778568157957203,0.12681622444471063,0.028137530810733224,-0.0449753582849759,0.06639981386112837
10bqgo9,0.0007669439027342406,0.06741713596915488,0.14636428920215927,0.05678652986384147,0.003138508977028387,0.13109135970710284,0.056791708698778386,0.06749015084352979,0.19648778522725105,-0.0007669439027342406,-0.06741713596915488,0.14636428920215927,0.05678652986384147,0.003138508977028387,0.13109135970710284
10bqtsj,0.03308247756330429,0.03173516801048626,0.07416889056348142,0.058006266329866385,0.07123290217473555,0.006580354693205948,0.06677707132884701,0.07798235211180306,0.07446022693563377,-0.03308247756330429,-0.03173516801048626,-0.07416889056348142,0.058006266329866385,0.07123290217473555,0.006580354693205948
10bruzd,0.10545336028440877,0.12202182103042514,0.17120588687727523,0.09333868035341553,0.16381304787951745,0.1699827313976101,0.14082798175572353,0.20426463096473207,0.24125833596961252,-0.10545336028440877,-0.12202182103042514,-0.17120588687727523,-0.09333868035341553,-0.16381304787951745,0.1699827313976101
10byjb4,0.05287301039469483,0.1203788617072874,0.04625652734544872,0.08958818573409477,0.04389045172455042,0.12931876636598716,0.10402691118803908,0.12813056660503502,0.13734267238000364,-0.05287301039469483,0.1203788617072874,-0.04625652734544872,0.08958818573409477,0.04389045172455042,-0.12931876636598716
10c06me,0.12375899753109465,0.05621514729705002,0.15370246764500095,0.01745358339408032,0.07265790525186855,0.11623142981860468,0.1249836671057287,0.09186573888680447,0.19270234517991677,-0.12375899753109465,-0.05621514729705002,-0.15370246764500095,-0.01745358339408032,-0.07265790525186855,-0.11623142981860468
10c594t,0.21435565387027733,0.12885742276232115,0.1386157430891548,0.06974033274779856,0.03984194598176183,0.08314982453875475,0.22541530639672144,0.13487629910611126,0.1616422517567244,-0.21435565387027733,-0.12885742276232115,-0.1386157430891548,-0.06974033274779856,-0.03984194598176183,0.08314982453875475
10cmqlv,0.07100119756632406,0.12652085803415858,0.07570868840453127,0.1481169927177861,0.1558946519524591,0.31881577655312565,0.1642553304694033,0.2007751728304027,0.32768171276271574,-0.07100119756632406,-0.12652085803415858,-0.07570868840453127,-0.1481169927177861,-0.1558946519524591,0.31881577655312565
10cn3az,0.035591264721328564,0.018644208932580675,0.12209805732398582,0.07393065437433233,0.08070163883141124,0.21025807502729954,0.08205168968815128,0.08282729644747112,0.2431386306543591,0.035591264721328564,-0.018644208932580675,-0.12209805732398582,0.07393065437433233,0.08070163883141124,0.21025807502729954
10cqls9,0.03260558992661089,0.060744299116967326,0.026428125663272795,0.028199718770913762,0.023058424319681414,0.0071119637660146395,0.04310856797924208,0.06497353928575904,0.027368336717507026,0.03260558992661089,-0.060744299116967326,0.026428125663272795,0.028199718770913762,-0.023058424319681414,-0.0071119637660146395
10crjfy,0.002377081956775662,0.11944984769738554,0.023116017352935003,0.009526345255821411,0.026091154595123456,0.0053810383635095604,0.009818440434322525,0.12226616237960213,0.023734064804216616,-0.002377081956775662,0.11944984769738554,0.023116017352935003,-0.009526345255821411,-0.026091154595123456,-0.0053810383635095604
10cv436,0.04769728706103571,0.002293266527761517,0.008569402623828992,0.1156686552261359,0.13727021022664943,0.08128609113339635,0.125117021203374,0.1372893647994479,0.08173654796402956,-0.04769728706103571,-0.002293266527761517,0.008569402623828992,-0.1156686552261359,-0.13727021022664943,-0.08128609113339635
10cvk02,0.0209751615486935,0.06455614482533356,0.03457310361709709,0.08232123456340634,0.12554475626131545,2.1197331215638826e-05,0.08495141589189174,0.14117004519168558,0.03457311011531046,0.0209751615486935,-0.06455614482533356,-0.03457310361709709,-0.08232123456340634,-0.12554475626131545,2.1197331215638826e-05
10cwl6r,0.013394664864321726,0.002274772238965106,0.014440428646169678,0.04974822386289102,0.08953235596993281,0.09212768398516058,0.05151992647840071,0.0895612491776769,0.09325253956839315,0.013394664864321726,0.002274772238965106,0.014440428646169678,-0.04974822386289102,-0.08953235596993281,-0.09212768398516058
10d1v2g,0.06386131616243418,0.043607695995815376,0.06607691659374293,0.06908596013260393,0.06094672081333119,0.06523420884407827,0.0940804846365181,0.07494086954367149,0.0928528993087953,-0.06386131616243418,-0.043607695995815376,-0.06607691659374293,0.06908596013260393,0.06094672081333119,-0.06523420884407827
10d360k,0.01322102440740025,0.04828161458088953,0.15727962275303042,0.04371223505815003,0.07013912902457609,0.04156762609574294,0.045667876895691496,0.0851505239376934,0.1626798920351592,0.01322102440740025,-0.04828161458088953,0.15727962275303042,-0.04371223505815003,-0.07013912902457609,-0.04156762609574294
10d61tq,0.05557999663191815,0.09167182971060939,0.0428431303891994,0.08685424840883105,0.11894788161680481,0.18928931592022824,0.10311545224779341,0.15017430840065946,0.19407724993696174,-0.05557999663191815,-0.09167182971060939,0.0428431303891994,-0.08685424840883105,-0.11894788161680481,0.18928931592022824
10dgjw2,0.1387387803582132,0.11874127917507726,0.05183510783656953,0.17957364230835093,0.20707945175570108,0.017542337974839395,0.2269254110653368,0.23870775169561498,0.05472304839875319,-0.1387387803582132,-0.11874127917507726,-0.05183510783656953,-0.17957364230835093,-0.20707945175570108,0.017542337974839395
10dhnjd,0.48706030010177814,0.5053281432277723,0.032506693444481094,0.022849952960237507,0.030099221906171758,0.08170903089873072,0.48759599699497047,0.5062237603050502,0.08793776690991875,-0.48706030010177814,-0.5053281432277723,-0.032506693444481094,-0.022849952960237507,-0.030099221906171758,-0.08170903089873072
10dolit,0.022462660482325703,0.02920606767672762,0.02049240807298336,0.003561664377623508,0.05629274243641902,0.11187121862580707,0.02274327524968796,0.06341819328986442,0.11373261777279549,0.022462660482325703,-0.02920606767672762,-0.02049240807298336,-0.003561664377623508,-0.05629274243641902,0.11187121862580707
10dsh48,0.005240334608692443,0.008145814456034906,0.007874739160875777,0.009554634586385724,0.05295839857209916,0.03328685217400551,0.010897345956260088,0.053581211935467284,0.03420564345990185,-0.005240334608692443,0.008145814456034906,-0.007874739160875777,-0.009554634586385724,-0.05295839857209916,0.03328685217400551
10duggu,0.12909769021658324,0.12351689497324436,0.024316801159946166,0.3556922110070184,0.32043313868542134,0.40141974374152056,0.37839551079567285,0.3434149381020312,0.40215558865215384,0.12909769021658324,0.12351689497324436,0.024316801159946166,-0.3556922110070184,-0.32043313868542134,-0.40141974374152056
10dvpgd,0.04611118274890469,0.027212571560070842,0.019178117316172028,0.09009829094048794,0.07691235360487347,0.04760748578236651,0.1012123668575125,0.08158452174250376,0.05132516815667618,0.04611118274890469,0.027212571560070842,0.019178117316172028,0.09009829094048794,0.07691235360487347,0.04760748578236651
10e08w3,0.02227838084322098,0.11872849290824394,0.014423138863641327,0.0414176835187865,0.16787155253299257,0.06171490338989649,0.04702925431109826,0.20561447706350888,0.06337788443222239,-0.02227838084322098,0.11872849290824394,-0.014423138863641327,-0.0414176835187865,0.16787155253299257,-0.06171490338989649
10eg3ug,0.056307623839652265,0.11927595799500423,0.019018195757846357,0.13386224997147966,0.17374812421672559,0.07532256699998197,0.14522276154203473,0.2107490565209171,0.07768642654512137,0.056307623839652265,0.11927595799500423,0.019018195757846357,0.13386224997147966,0.17374812421672559,0.07532256699998197
10egl20,0.06389867194901777,0.06945667849443105,0.05017797319475514,0.058596497557101834,0.008864113171110688,0.039742641263783796,0.08669826874169767,0.07002001635096224,0.06401020644049961,-0.06389867194901777,-0.06945667849443105,-0.05017797319475514,0.058596497557101834,-0.008864113171110688,0.039742641263783796
10ehfhn,0.04075068435033424,0.03411900944496571,0.03182788180210272,0.0023503139123408623,0.007514790702559004,0.0041687739269611335,0.04081840578105812,0.034936784122310494,0.032099731090193456,-0.04075068435033424,-0.03411900944496571,-0.03182788180210272,0.0023503139123408623,-0.007514790702559004,-0.0041687739269611335
10emaxt,0.08067949165900057,0.008180681123658218,0.005516524554501245,0.03861647313694405,0.018472469250617962,0.04480646322121018,0.08944502429923681,0.02020286276402441,0.04514478031349888,0.08067949165900057,-0.008180681123658218,0.005516524554501245,0.03861647313694405,0.018472469250617962,0.04480646322121018
10eod3y,0.11820549807876546,0.08343546995546536,0.11889355261665013,0.0199661852692552,0.019789739956170393,0.054969707922930766,0.11987989126728156,0.08575028544688472,0.13098605132967583,-0.11820549807876546,-0.08343546995546536,-0.11889355261665013,-0.0199661852692552,0.019789739956170393,-0.054969707922930766
10ewsl2,0.24061993431699769,0.2347302996644478,0.21117436409752255,0.05272643022780965,0.12542559453603364,0.27917322222936347,0.2463291075680752,0.2661388610204811,0.3500461399043255,-0.24061993431699769,-0.2347302996644478,-0.21117436409752255,-0.05272643022780965,-0.12542559453603364,-0.27917322222936347
10f3pqf,0.04434075298808349,0.02202247325508422,0.07432868878322418,0.038814862039426856,0.0028686878221098056,0.039462224036279636,0.05892958417204362,0.02220852759846138,0.08415474497687532,-0.04434075298808349,-0.02202247325508422,-0.07432868878322418,0.038814862039426856,0.0028686878221098056,-0.039462224036279636
10f99bw,0.08868043796220304,0.08815506002733375,0.07331621089318574,0.11983719923964387,0.05761591314486392,0.31495314013686126,0.14908110007231043,0.10531338023223506,0.32337400523512005,-0.08868043796220304,-0.08815506002733375,-0.07331621089318574,0.11983719923964387,0.05761591314486392,0.31495314013686126
10fofyv,0.017276095785018875,0.3007736760572133,0.12108450613486355,0.04257970112495624,0.21168131018969927,0.1802431937783009,0.045951000353243086,0.3677958418642021,0.21713835803313503,0.017276095785018875,0.3007736760572133,0.12108450613486355,-0.04257970112495624,0.21168131018969927,-0.1802431937783009
10g51ki,0.0963746754420316,0.1232466446763607,0.008647100316027778,0.10283690982870519,0.037120656722408274,0.20161330669747546,0.14093795829965103,0.12871549471405525,0.20179865654004178,-0.0963746754420316,-0.1232466446763607,0.008647100316027778,0.10283690982870519,0.037120656722408274,0.20161330669747546
10g7m3b,0.18253673803821702,0.1838234058443282,0.007432723503148608,0.06983891292380262,0.03223897943292808,0.3039804890271611,0.19544087211228656,0.1866290339981573,0.30407134539095637,-0.18253673803821702,-0.1838234058443282,0.007432723503148608,-0.06983891292380262,-0.03223897943292808,-0.3039804890271611
10gbc28,0.1481603070647779,0.19727351452641084,0.16418977600056817,0.09525869309443458,0.0930732363321729,0.256334733955879,0.17614112296561799,0.21812718045889318,0.3044105424839094,-0.1481603070647779,-0.19727351452641084,-0.16418977600056817,0.09525869309443458,0.0930732363321729,0.256334733955879
10gc3jw,0.012218884386410167,0.03176469798213333,0.04066110949756663,0.005475961748685698,0.02484012191822771,0.04958887144610724,0.013389820488771575,0.04032403371202541,0.06412785663712497,0.012218884386410167,-0.03176469798213333,0.04066110949756663,0.005475961748685698,-0.02484012191822771,-0.04958887144610724
10gd5t6,0.07530437950474145,0.02039993585959543,0.007566423208029249,0.23686675358860576,0.26184289729584087,0.1300857992295752,0.24854900629091117,0.26263636505129273,0.13030566342780484,0.07530437950474145,0.02039993585959543,-0.007566423208029249,-0.23686675358860576,-0.26184289729584087,-0.1300857992295752
10h0c32,0.0034381861508241407,0.047201882316749266,0.039792629769371146,0.03227463024069799,0.01661366856057178,0.1608897881576361,0.03245724697477431,0.05004030053151938,0.165737676215673,0.0034381861508241407,-0.047201882316749266,0.039792629769371146,0.03227463024069799,-0.01661366856057178,0.1608897881576361
10h0nng,0.03095563879796348,0.06283889815164567,0.029590303376943794,0.043129513890340476,0.11737008053121745,0.07599688334758259,0.053088666792518474,0.13313325251347752,0.08155435201438146,0.03095563879796348,-0.06283889815164567,-0.029590303376943794,-0.043129513890340476,-0.11737008053121745,-0.07599688334758259
10h0t9e,0.3389232282837975,0.2659689702522563,0.8662375428645914,0.13001760828593856,0.2773690991811737,0.33935875620551137,0.36300624393349884,0.38428259174417645,0.9303396401752624,-0.3389232282837975,-0.2659689702522563,-0.8662375428645914,0.13001760828593856,0.2773690991811737,0.33935875620551137
10hg60q,0.11676393157542808,0.022846112539041563,0.16673231198295113,0.0004152569500783798,0.016583309982451944,0.05305497311755314,0.11676466997891888,0.028230321077179453,0.1749699803728755,-0.11676393157542808,0.022846112539041563,-0.16673231198295113,-0.0004152569500783798,0.016583309982451944,0.05305497311755314
10hw4wc,0.3477831851875859,0.3367471804162996,0.24625378535051112,0.07263280990993204,0.1057364662912188,0.0014457699470318275,0.3552867419066394,0.3529573116144244,0.2462580294126373,-0.3477831851875859,-0.3367471804162996,-0.24625378535051112,0.07263280990993204,0.1057364662912188,-0.0014457699470318275
10i3nkb,0.2880072241556846,0.08911736293828376,0.25885262443442514,0.17783647413104298,0.042741117002476514,0.23176834242915767,0.3384877733349077,0.09883677179923057,0.34744963049188704,-0.2880072241556846,0.08911736293828376,0.25885262443442514,-0.17783647413104298,-0.042741117002476514,-0.23176834242915767
10i6qgl,0.22535294056227606,0.16240576359330294,0.20294526112559996,0.03968520566136835,0.21099233336505652,0.524803558124078,0.22882059209880964,0.266258139381982,0.5626771308957123,-0.22535294056227606,-0.16240576359330294,-0.20294526112559996,0.03968520566136835,0.21099233336505652,0.524803558124078
10ilcuc,0.024928806886173938,0.07055533344508547,0.04741155822024634,0.08733934050947845,0.05737136990253244,0.21036112679746743,0.09082734067118103,0.0909369515765753,0.21563779705879946,0.024928806886173938,-0.07055533344508547,-0.04741155822024634,0.08733934050947845,0.05737136990253244,0.21036112679746743
10io8fg,0.10770506609012376,0.11614787645794866,0.031348223771630934,0.00012318333869298925,0.10909770499819071,0.049382129216654747,0.10770513653309603,0.1593506775685725,0.05849192952541943,0.10770506609012376,0.11614787645794866,-0.031348223771630934,0.00012318333869298925,0.10909770499819071,0.049382129216654747
10itw75,0.21406437055961902,0.16810413272271862,0.015019348018274314,0.21747745843238864,0.17488725538553762,0.009104058767990253,0.3051556974223113,0.24257895938177257,0.017563163181644154,-0.21406437055961902,-0.16810413272271862,-0.015019348018274314,-0.21747745843238864,-0.17488725538553762,-0.009104058767990253
10jcqwe,0.08025159500524026,0.030659050229143503,0.04409900532153266,0.0026828806189502785,0.003670209690529447,0.002661385404728378,0.08029642799839008,0.030877950063525922,0.044179239950694796,0.08025159500524026,0.030659050229143503,0.04409900532153266,0.0026828806189502785,0.003670209690529447,0.002661385404728378
10je3k0,0.09177084037467065,0.050385507097843174,0.1440342206345182,0.025982983767721457,0.002171175624424926,0.017852873262465874,0.09537820814288218,0.05043226476273797,0.14513642477861557,-0.09177084037467065,-0.050385507097843174,-0.1440342206345182,0.025982983767721457,0.002171175624424926,0.017852873262465874
